unified_id;month;zipcode;city;host_type;bedrooms;bathrooms;guests;revenue;openness;occupancy;nightly rate;lead time;length stay;Street Name;Latitude;Longitude;Hot Tub;Pool
AIR29615998;2019-1;92315;Big Bear Lake;Single Owners;3;2;6;0;1;0;;;;NULL_STREET;34.23986188;-116.9060097;1;0
AIR29617624;2019-1;92314;Big Bear City;Professionals;4;2;8;0;3;0;;;;NULL_STREET;34.23972681;-116.8570189;1;0
AIR29617626;2019-1;92315;Big Bear Lake;Professionals;4;3;12;0;2;0;;;;NULL_STREET;34.24701;-116.87097;1;0
AIR29626350;2019-1;92315;Big Bear Lake;2-5 Units;3;1;6;124.9800034;1;1;124.9800034;1;1;NULL_STREET;34.24563;-116.94227;1;0
AIR29645820;2019-10;92315;Big Bear Lake;2-5 Units;3;2;10;4370.619965;31;0.677419355;208.1247602;17.25;1.4375;NULL_STREET;34.24203;-116.86776;0;0
AIR29653553;2019-1;92314;Big Bear City;Professionals;4;3;12;0;3;0;;;;NULL_STREET;34.22885184;-116.841612;0;0
AIR29679031;2019-1;92284;Yucca Valley;2-5 Units;4;3.5;8;109.9899979;1;1;109.9899979;2;1;NULL_STREET;34.15723;-116.43803;0;0
AIR29688640;2019-1;92315;Big Bear Lake;Single Owners;3;2;8;0;3;0;;;;NULL_STREET;34.22794;-116.85279;0;0
AIR2969219;2019-1;92314;Big Bear City;Single Owners;4;2;10;2403.750031;31;0.193548387;400.6250051;133.5;3;San Anselmo Drive;34.26732;-116.84086;1;0
AIR29693482;2019-1;92315;Big Bear Lake;Single Owners;3;2;8;0;3;0;;;;NULL_STREET;34.24178586;-116.9250675;0;0
AIR29708560;2019-10;92315;Big Bear Lake;Professionals;3;2;6;1572.800018;31;0.548387097;92.51764814;12.375;2.125;NULL_STREET;34.22556;-116.85672;1;0
AIR29756248;2019-1;92315;Big Bear Lake;2-5 Units;5;2;14;0;3;0;;;;NULL_STREET;34.24616;-116.92464;0;0
AIR29756280;2019-1;92315;Big Bear Lake;2-5 Units;3;2.5;8;0;3;0;;;;NULL_STREET;34.24172;-116.87315;1;0
AIR29757217;2019-1;92315;Big Bear Lake;Professionals;4;3;10;0;3;0;;;;NULL_STREET;34.24072;-116.92368;0;0
AIR29759214;2019-1;92315;Big Bear Lake;Professionals;4;5;14;0;3;0;;;;NULL_STREET;34.24685;-116.94528;0;0
AIR29761217;2019-1;92315;Big Bear Lake;Professionals;3;2;8;0;1;0;;;;NULL_STREET;34.25226;-116.88004;1;1
AIR29772604;2019-1;92252;Joshua Tree;2-5 Units;5;3;10;0;1;0;;;;NULL_STREET;34.14096;-116.31445;1;0
AIR29802006;2019-1;92315;Big Bear Lake;Professionals;3;2.5;14;0;3;0;;;;NULL_STREET;34.24027;-116.90554;0;0
AIR29825778;2019-10;92284;Yucca Valley;Single Owners;4;2;10;2926.020027;31;0.64516129;146.3010014;31.76923077;1.692307692;NULL_STREET;34.10029;-116.45095;1;0
AIR29827880;2019-1;92284;Yucca Valley;Single Owners;3;2;8;0;3;0;;;;NULL_STREET;34.1689;-116.38032;1;0
AIR29830749;2019-1;92315;Big Bear Lake;2-5 Units;4;2.5;10;0;3;0;;;;NULL_STREET;34.24643;-116.86688;0;0
AIR29851372;2019-1;92315;Big Bear Lake;Professionals;4;4;15+;0;3;0;;;;NULL_STREET;34.24539;-116.94411;1;0
AIR29853090;2019-1;92315;Big Bear Lake;Single Owners;4;2;8;0;3;0;;;;NULL_STREET;34.23785;-116.94892;0;0
AIR29855379;2019-1;92315;Big Bear Lake;Professionals;4;2.5;9;0;2;0;;;;NULL_STREET;34.23564;-116.84088;0;0
AIR29855669;2019-1;92315;Big Bear Lake;Professionals;4;3;13;0;3;0;;;;NULL_STREET;34.2382;-116.88423;1;0
AIR29856363;2019-1;92315;Big Bear Lake;Professionals;3;2;8;0;3;0;;;;NULL_STREET;34.24888;-116.89986;1;0
AIR29856647;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.23337;-116.9124;0;0
AIR29872931;2019-1;92252;Joshua Tree;Professionals;3;2;7;0;3;0;;;;NULL_STREET;34.12516;-116.35102;1;0
AIR29876211;2019-1;92314;Big Bear City;Single Owners;3;3;10;0;3;0;;;;NULL_STREET;34.22713;-116.85595;1;0
AIR29878087;2019-1;92315;Big Bear Lake;Professionals;4;2.5;14;0;1;0;;;;NULL_STREET;34.2571;-116.8703;0;0
AIR29878865;2019-1;92315;Big Bear Lake;Professionals;3;2;7;0;3;0;;;;NULL_STREET;34.24105;-116.9064;1;0
AIR29878870;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.23598;-116.90013;1;0
AIR29897877;2019-1;92314;Big Bear City;2-5 Units;4;3.5;10;0;3;0;;;;NULL_STREET;34.26615;-116.78976;0;0
AIR29898465;2019-1;92314;Big Bear City;Professionals;3;2.5;11;0;3;0;;;;NULL_STREET;34.24508629;-116.7980896;0;0
AIR29902756;2019-1;92314;Big Bear City;Single Owners;3;1.5;8;0;3;0;;;;NULL_STREET;34.26194;-116.81996;0;0
AIR29924541;2019-1;92315;Big Bear Lake;Professionals;4;2;8;0;1;0;;;;NULL_STREET;34.24562322;-116.9246754;1;0
AIR29943687;2019-1;92315;Big Bear Lake;2-5 Units;3;2;6;0;1;0;;;;NULL_STREET;34.23954;-116.95348;0;0
AIR29945557;2019-1;92315;Big Bear Lake;Single Owners;3;2;8;0;3;0;;;;NULL_STREET;34.25089;-116.87479;0;0
AIR29956863;2019-1;92314;Big Bear City;Single Owners;3;3;10;0;3;0;;;;NULL_STREET;34.25908;-116.84496;0;0
AIR29957373;2019-10;92252;Joshua Tree;2-5 Units;3;2;12;8173.959892;31;1;263.6761256;50.85714286;4.428571429;NULL_STREET;34.11675;-116.34175;0;0
AIR29996932;2019-1;92315;Big Bear Lake;2-5 Units;4;2;10;0;1;0;;;;NULL_STREET;34.24283;-116.92368;1;0
AIR30015793;2019-10;92315;Big Bear Lake;Single Owners;4;3;12;7682.359863;31;0.741935484;334.0156462;11;1.352941176;NULL_STREET;34.23066;-116.84921;1;0
AIR30019598;2019-1;92315;Big Bear Lake;Single Owners;3;2;8;0;2;0;;;;NULL_STREET;34.24013;-116.89573;1;0
AIR30035785;2019-1;92314;Big Bear City;Single Owners;3;3;8;0;1;0;;;;NULL_STREET;34.27004936;-116.8523328;0;0
AIR30047013;2019-1;92315;Big Bear Lake;Single Owners;3;2;6;0;2;0;;;;NULL_STREET;34.23828;-116.92548;0;0
AIR30047213;2019-1;92315;Big Bear Lake;Professionals;3;3;10;0;3;0;;;;NULL_STREET;34.23083382;-116.8477732;0;0
AIR30057104;2019-1;92315;Big Bear Lake;Professionals;5;2.5;11;0;3;0;;;;NULL_STREET;34.23980396;-116.9238485;0;0
AIR30057256;2019-10;92315;Big Bear Lake;Professionals;5;6;12;10304.13;31;0.161290323;2060.826001;21;5;NULL_STREET;34.24608;-116.9441;0;0
AIR30057258;2019-10;92314;Big Bear City;Professionals;3;2;9;399.9399948;31;0.096774194;133.3133316;10;3;NULL_STREET;34.26;-116.83628;0;0
AIR30057259;2019-10;92315;Big Bear Lake;Professionals;3;2;5;2999.440094;31;0.903225806;107.1228605;39;28;NULL_STREET;34.24111;-116.9005;1;0
AIR30057261;2019-10;92315;Big Bear Lake;Professionals;4;2;10;174.9700012;31;0.032258065;174.9700012;;;NULL_STREET;34.24814;-116.8803;0;0
AIR30057264;2019-1;92315;Big Bear Lake;Professionals;3;3;8;0;3;0;;;;NULL_STREET;34.24042683;-116.9067557;0;0
AIR30057284;2019-10;92315;Big Bear Lake;Professionals;3;1.5;6;0;31;0;;;;NULL_STREET;34.23788;-116.88991;1;0
AIR30057287;2019-10;92315;Big Bear Lake;Professionals;3;2;7;1094.790024;31;0.290322581;121.643336;8;4.5;NULL_STREET;34.22914;-116.8614;0;0
AIR30063953;2019-1;92315;Big Bear Lake;Professionals;3;2;8;0;3;0;;;;NULL_STREET;34.24280435;-116.8948958;0;0
AIR30063954;2019-1;92315;Big Bear Lake;Professionals;3;2.5;8;0;3;0;;;;NULL_STREET;34.238702;-116.8885247;1;0
AIR30063956;2019-10;92314;Big Bear City;Professionals;3;1;6;0;31;0;;;;NULL_STREET;34.2676;-116.86126;0;0
AIR30063960;2019-1;92315;Big Bear Lake;Professionals;3;2;8;0;3;0;;;;NULL_STREET;34.2293;-116.85358;0;0
AIR30072789;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.23303;-116.91232;1;0
AIR30072790;2019-10;92315;Big Bear Lake;Professionals;3;2;6;149.9700012;31;0.032258065;149.9700012;18;1;NULL_STREET;34.24206;-116.90669;0;0
AIR30072792;2019-10;92315;Big Bear Lake;Professionals;3;2;6;0;31;0;;;;NULL_STREET;34.24605;-116.93482;0;0
AIR30073095;2019-10;92315;Big Bear Lake;Professionals;3;2;10;1349.819962;31;0.193548387;224.9699936;8.333333333;2;NULL_STREET;34.24284;-116.89794;0;0
AIR30073201;2019-10;92314;Big Bear City;Professionals;3;1;6;1099.82;31;0.290322581;122.2022222;9.8;1.8;NULL_STREET;34.26033;-116.86461;0;0
AIR30073306;2019-10;92315;Big Bear Lake;Professionals;3;1.5;6;0;31;0;;;;NULL_STREET;34.23721;-116.89212;0;0
AIR30073307;2019-10;92314;Big Bear City;Professionals;4;3;12;1024.879974;31;0.096774194;341.6266581;43;1.5;NULL_STREET;34.25999;-116.8396;1;0
AIR30073455;2019-10;92314;Big Bear City;Professionals;3;2;10;0;31;0;;;;NULL_STREET;34.24443;-116.82555;0;0
AIR30088092;2019-1;92314;Big Bear City;Professionals;3;2;8;0;3;0;;;;NULL_STREET;34.27079;-116.86194;0;0
AIR30089390;2019-1;92315;Big Bear Lake;2-5 Units;3;3;9;0;3;0;;;;NULL_STREET;34.23196;-116.86166;0;0
AIR30122406;2019-10;92315;Big Bear Lake;Single Owners;3;2.5;10;16698.3703;31;1;538.6571065;2;44.5;NULL_STREET;34.24090749;-116.8933591;1;0
AIR30131073;2019-1;92315;Big Bear Lake;2-5 Units;4;4;14;0;3;0;;;;NULL_STREET;34.23535;-116.85819;0;0
AIR30145482;2019-1;92315;Big Bear Lake;Professionals;3;1.5;6;0;2;0;;;;NULL_STREET;34.23956;-116.92569;1;0
AIR30145485;2019-1;92315;Big Bear Lake;Professionals;3;2.5;7;0;3;0;;;;NULL_STREET;34.24848;-116.92565;0;0
AIR30145488;2019-1;92315;Big Bear Lake;Professionals;3;1.5;8;0;3;0;;;;NULL_STREET;34.24787;-116.92646;0;1
AIR30145505;2019-1;92315;Big Bear Lake;Professionals;3;2;7;0;3;0;;;;NULL_STREET;34.24050774;-116.8897045;1;0
AIR30145508;2019-1;92315;Big Bear Lake;Professionals;3;2.5;9;0;3;0;;;;NULL_STREET;34.23776;-116.9181;1;0
AIR30145512;2019-1;92315;Big Bear Lake;Professionals;3;3;7;0;3;0;;;;NULL_STREET;34.23967;-116.90635;0;0
AIR30145516;2019-1;92315;Big Bear Lake;Professionals;4;3.5;8;0;3;0;;;;NULL_STREET;34.23671;-116.89238;1;0
AIR30145518;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.23477;-116.86703;0;0
AIR30145521;2019-1;92315;Big Bear Lake;Professionals;4;4.5;8;0;3;0;;;;NULL_STREET;34.25152;-116.93225;0;0
AIR30145525;2019-1;92315;Big Bear Lake;Professionals;3;2;8;0;3;0;;;;NULL_STREET;34.24038;-116.8851;1;0
AIR30145526;2019-1;92315;Big Bear Lake;Professionals;3;2;8;0;3;0;;;;NULL_STREET;34.25079;-116.93033;0;0
AIR30145528;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;1;0;;;;NULL_STREET;34.23931245;-116.9074363;1;0
AIR30145531;2019-1;92315;Big Bear Lake;Professionals;3;3;10;0;3;0;;;;NULL_STREET;34.24939;-116.89567;1;0
AIR30145533;2019-1;92315;Big Bear Lake;Professionals;3;2;7;0;3;0;;;;NULL_STREET;34.24692;-116.89003;0;0
AIR30145540;2019-1;92314;Big Bear City;Professionals;3;2;8;0;3;0;;;;NULL_STREET;34.25729;-116.85318;0;0
AIR30145544;2019-1;92315;Big Bear Lake;Professionals;3;2;9;0;3;0;;;;NULL_STREET;34.24847;-116.92643;0;0
AIR30145545;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.22876;-116.84874;0;0
AIR30145546;2019-10;92315;Big Bear Lake;Professionals;4;2;10;902.8600006;31;0.129032258;225.7150002;23;1;NULL_STREET;34.2425;-116.8886;1;0
AIR30145547;2019-1;92314;Big Bear City;Professionals;3;1.5;6;0;3;0;;;;NULL_STREET;34.25688;-116.86406;0;0
AIR30145556;2019-1;92315;Big Bear Lake;Professionals;3;2.5;8;0;3;0;;;;NULL_STREET;34.23906;-116.88242;0;0
AIR30145559;2019-1;92315;Big Bear Lake;Professionals;4;5;8;0;2;0;;;;NULL_STREET;34.2324968;-116.8470545;1;0
AIR30145562;2019-10;92315;Big Bear Lake;Professionals;3;2;8;192;31;0.032258065;192;1;1;NULL_STREET;34.24327;-116.8923;0;0
AIR30145566;2019-10;92315;Big Bear Lake;Professionals;3;2;6;0;31;0;;;;NULL_STREET;34.22929;-116.84292;0;0
AIR30145569;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.25227351;-116.9393799;0;0
AIR30145580;2019-1;92315;Big Bear Lake;Professionals;3;3;10;0;3;0;;;;NULL_STREET;34.24531;-116.88175;1;0
AIR30145583;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.24044;-116.89068;0;0
AIR30145586;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.24694;-116.87701;0;0
AIR30145587;2019-1;92315;Big Bear Lake;Professionals;3;2;8;0;3;0;;;;NULL_STREET;34.2375;-116.87189;1;0
AIR30145589;2019-1;92315;Big Bear Lake;Professionals;3;3;10;0;3;0;;;;NULL_STREET;34.23554;-116.89604;1;0
AIR30145593;2019-1;92315;Big Bear Lake;Professionals;3;1.5;5;121.9800034;1;1;121.9800034;1;1;NULL_STREET;34.24892;-116.92673;1;0
AIR30145601;2019-1;92315;Big Bear Lake;Professionals;4;2;8;0;3;0;;;;NULL_STREET;34.24134;-116.86257;0;0
AIR30145602;2019-1;92315;Big Bear Lake;Professionals;3;2;7;0;3;0;;;;NULL_STREET;34.24213;-116.86807;1;0
AIR30145603;2019-10;92315;Big Bear Lake;Professionals;3;2;8;3765.380043;31;1;121.4638724;;;NULL_STREET;34.24006;-116.88855;0;0
AIR30145604;2019-1;92315;Big Bear Lake;Professionals;3;2;8;0;3;0;;;;NULL_STREET;34.23713;-116.8903;0;0
AIR30145607;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.25612;-116.87762;0;0
AIR30145610;2019-1;92315;Big Bear Lake;Professionals;4;3;8;0;3;0;;;;NULL_STREET;34.24065151;-116.9483193;0;0
AIR30145615;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.23762;-116.87193;0;0
AIR30145622;2019-1;92315;Big Bear Lake;Professionals;4;3;9;0;3;0;;;;NULL_STREET;34.23762;-116.92709;1;0
AIR30145628;2019-1;92315;Big Bear Lake;Professionals;4;3;8;0;3;0;;;;NULL_STREET;34.24969;-116.87346;0;0
AIR30145630;2019-1;92315;Big Bear Lake;Professionals;3;2.5;7;0;3;0;;;;NULL_STREET;34.24781077;-116.8993492;0;0
AIR30145637;2019-10;92315;Big Bear Lake;Professionals;3;2;9;721.8900146;31;0.096774194;240.6300049;17.5;1.5;NULL_STREET;34.24804;-116.89568;0;0
AIR30145638;2019-1;92315;Big Bear Lake;Professionals;3;2;8;0;3;0;;;;NULL_STREET;34.24602;-116.9017;1;0
AIR30145646;2019-1;92315;Big Bear Lake;Professionals;3;2.5;10;270.9500122;3;0.333333333;270.9500122;1;1;NULL_STREET;34.25528;-116.88095;0;0
AIR30145655;2019-10;92314;Big Bear City;Professionals;4;3;8;13865.42029;31;1;447.2716222;2;4;NULL_STREET;34.24378;-116.86922;0;0
AIR30145662;2019-1;92315;Big Bear Lake;Professionals;4;4;14;0;3;0;;;;NULL_STREET;34.23866258;-116.8800116;1;0
AIR30148380;2019-1;92315;Big Bear Lake;2-5 Units;3;1.5;6;0;3;0;;;;NULL_STREET;34.24135;-116.8675;0;0
AIR3018731;2019-1;92315;Big Bear Lake;2-5 Units;3;3;10;9169.950073;31;0.677419355;436.6642892;22.75;1.3125;Chipmunk Lane;34.24048;-116.94481;0;0
AIR30201417;2019-1;92252;Joshua Tree;Single Owners;3;2;7;0;3;0;;;;NULL_STREET;34.13191;-116.31016;1;1
AIR30250707;2019-10;92252;Joshua Tree;Professionals;3;2;8;6989.400024;31;0.870967742;258.8666676;38.45454545;2.454545455;NULL_STREET;34.13239;-116.31243;0;0
AIR30289921;2019-1;92315;Big Bear Lake;2-5 Units;3;2;6;0;2;0;;;;NULL_STREET;34.23912;-116.94073;1;1
AIR30319100;2019-1;92315;Big Bear Lake;Single Owners;4;2.5;8;0;3;0;;;;NULL_STREET;34.23877;-116.9593;1;0
AIR30329039;2019-1;92315;Big Bear Lake;2-5 Units;3;1;7;0;3;0;;;;NULL_STREET;34.24165982;-116.9081004;0;0
AIR30343969;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;1;0;;;;NULL_STREET;34.24822;-116.9354;0;0
AIR30349317;2019-10;92252;Joshua Tree;Single Owners;4;2;8;1941.739983;31;0.419354839;149.364614;25;3.2;NULL_STREET;34.21215;-116.27273;0;0
AIR30354843;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.23529;-116.88574;0;0
AIR30356085;2019-1;92315;Big Bear Lake;Professionals;3;2;6;68.98000336;3;0.333333333;68.98000336;1;2;NULL_STREET;34.24199;-116.901;1;0
AIR30356559;2019-1;92315;Big Bear Lake;Professionals;3;2;9;0;3;0;;;;NULL_STREET;34.24586;-116.8945;0;0
AIR30407007;2019-1;92315;Big Bear Lake;Professionals;3;2;7;0;3;0;;;;NULL_STREET;34.23888;-116.86982;0;0
AIR30440098;2019-10;92314;Big Bear City;2-5 Units;5;1.5;10;703.8800011;31;0.387096774;58.65666676;49;1.8;NULL_STREET;34.24868988;-116.8302918;0;0
AIR30448871;2019-1;92315;Big Bear Lake;Single Owners;3;1;6;0;1;0;;;;NULL_STREET;34.24011;-116.92272;1;0
AIR30466704;2019-1;92315;Big Bear Lake;2-5 Units;3;2;6;0;3;0;;;;NULL_STREET;34.23919;-116.95639;0;0
AIR30508781;2019-1;92314;Big Bear City;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.24204419;-116.7963521;0;0
AIR30512235;2019-1;92252;Joshua Tree;2-5 Units;3;2;6;0;3;0;;;;NULL_STREET;34.15687;-116.30535;0;1
AIR30514475;2019-1;92315;Big Bear Lake;Professionals;4;2;9;0;3;0;;;;NULL_STREET;34.22959;-116.85821;0;0
AIR30530093;2019-1;92315;Big Bear Lake;Professionals;3;3;10;0;3;0;;;;NULL_STREET;34.23759;-116.88527;1;0
AIR30537601;2019-1;92315;Big Bear Lake;Professionals;5;3.5;15+;0;3;0;;;;NULL_STREET;34.24723;-116.92518;1;0
AIR30561851;2019-1;92315;Big Bear Lake;Professionals;5;3.5;15+;0;3;0;;;;NULL_STREET;34.25537;-116.86674;0;0
AIR30564692;2019-1;92314;Big Bear City;Single Owners;3;2;6;0;2;0;;;;NULL_STREET;34.25951;-116.86089;0;0
AIR30565159;2019-1;92315;Big Bear Lake;Professionals;4;3.5;10;0;1;0;;;;NULL_STREET;34.25423;-116.87314;1;0
AIR30565169;2019-1;92314;Big Bear City;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.26996;-116.86237;0;0
AIR30566785;2019-1;92315;Big Bear Lake;Professionals;4;2;11;0;3;0;;;;NULL_STREET;34.24969;-116.89942;1;0
AIR30589073;2019-1;92315;Big Bear Lake;Professionals;3;4;8;0;3;0;;;;NULL_STREET;34.23921;-116.94633;0;0
AIR3066578;2019-1;92315;Big Bear Lake;2-5 Units;4;2.5;9;5749.329987;31;0.483870968;383.2886658;88.33333333;2.333333333;Silver Tip Drive;34.23838452;-116.8628506;1;0
AIR30674528;2019-1;92315;Big Bear Lake;Professionals;3;2.5;6;0;3;0;;;;NULL_STREET;34.23211435;-116.8593267;1;0
AIR30675134;2019-10;92252;Joshua Tree;2-5 Units;3;2;10;10813.44991;31;0.935483871;372.8775832;66.28571429;1.928571429;NULL_STREET;34.12767;-116.25747;1;1
AIR30677742;2019-1;92314;Big Bear City;Professionals;3;2;7;0;3;0;;;;NULL_STREET;34.25509;-116.85965;1;0
AIR30679333;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;2;0;;;;NULL_STREET;34.22426;-116.85056;0;0
AIR30679493;2019-1;92315;Big Bear Lake;Professionals;4;4;15+;0;3;0;;;;NULL_STREET;34.25662;-116.87791;1;0
AIR30680349;2019-1;92315;Big Bear Lake;Professionals;4;3;12;0;3;0;;;;NULL_STREET;34.22798291;-116.8560938;0;0
AIR30680441;2019-1;92314;Big Bear City;Professionals;3;2.5;12;0;3;0;;;;NULL_STREET;34.24324;-116.85386;1;0
AIR3069095;2019-1;92315;Big Bear Lake;Professionals;3;2.5;10;5659.390076;31;0.35483871;514.4900069;13.6;2.2;Bow Canyon Road;34.2299;-116.85251;0;0
AIR30692949;2019-10;92315;Big Bear Lake;2-5 Units;3;2;6;2609.769951;31;0.548387097;153.5158795;31.77777778;1.888888889;NULL_STREET;34.23999;-116.86104;1;0
AIR30713347;2019-1;92315;Big Bear Lake;Professionals;3;2;8;0;3;0;;;;NULL_STREET;34.23386;-116.8651;1;0
AIR30717873;2019-1;92315;Big Bear Lake;Single Owners;3;2.5;7;0;3;0;;;;NULL_STREET;34.23966;-116.88561;1;0
AIR30744844;2019-1;92252;Joshua Tree;Professionals;4;3;10;0;3;0;;;;NULL_STREET;34.22386;-116.22133;1;1
AIR30747283;2019-1;92314;Big Bear City;Single Owners;3;2;8;0;3;0;;;;NULL_STREET;34.26828;-116.85832;0;0
AIR30763903;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.24774;-116.87654;1;0
AIR30771188;2019-1;92315;Big Bear Lake;2-5 Units;3;2;8;0;1;0;;;;NULL_STREET;34.23483;-116.86316;0;0
AIR30792412;2019-10;92315;Big Bear Lake;Single Owners;3;2;6;3070.759949;31;0.64516129;153.5379974;3.071428571;1.214285714;NULL_STREET;34.2329;-116.86536;1;0
AIR30818203;2019-1;92315;Big Bear Lake;2-5 Units;3;2;6;0;3;0;;;;NULL_STREET;34.23530959;-116.8666607;0;0
AIR30851058;2019-1;92314;Big Bear City;Single Owners;3;2;8;0;3;0;;;;NULL_STREET;34.25309;-116.8603;0;0
AIR30853451;2019-1;92314;Big Bear City;Professionals;3;3;10;0;1;0;;;;NULL_STREET;34.25013;-116.86662;0;0
AIR30881441;2019-10;92284;Yucca Valley;Single Owners;3;2;6;3263.700012;31;0.419354839;251.0538471;20.71428571;1.857142857;NULL_STREET;34.17079;-116.36136;1;0
AIR30886430;2019-1;92314;Big Bear City;Single Owners;4;3;12;0;2;0;;;;NULL_STREET;34.24747;-116.86738;0;0
AIR30935239;2019-1;92315;Big Bear Lake;Professionals;3;2;12;0;3;0;;;;NULL_STREET;34.24426;-116.92359;0;0
AIR30936332;2019-10;92252;Joshua Tree;Single Owners;3;1;6;7495.379913;31;1;241.7864488;48.85714286;2.214285714;NULL_STREET;34.13145;-116.2277;0;1
AIR30959248;2019-1;92314;Big Bear City;Professionals;3;1;6;0;3;0;;;;NULL_STREET;34.26407;-116.81935;0;0
AIR30960169;2019-1;92315;Big Bear Lake;Professionals;3;1;6;0;3;0;;;;NULL_STREET;34.23626;-116.91235;0;0
AIR30962543;2019-1;92314;Big Bear City;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.26835;-116.85168;0;0
AIR30962948;2019-1;92315;Big Bear Lake;Single Owners;4;3;11;0;2;0;;;;NULL_STREET;34.244991;-116.947227;0;0
AIR30968743;2019-1;92315;Big Bear Lake;Professionals;4;3;8;0;3;0;;;;NULL_STREET;34.24396799;-116.9431748;0;0
AIR30968747;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.23581983;-116.8709421;1;0
AIR30968758;2019-1;92315;Big Bear Lake;Professionals;4;3;10;0;3;0;;;;NULL_STREET;34.2431078;-116.8715309;1;0
AIR30968762;2019-10;92315;Big Bear Lake;Professionals;3;3;8;1475;31;0.193548387;245.8333333;1;15.5;NULL_STREET;34.23612;-116.85069;0;0
AIR30968769;2019-1;92314;Big Bear City;Professionals;4;2;10;0;3;0;;;;NULL_STREET;34.2531;-116.86211;1;0
AIR30998195;2019-1;92315;Big Bear Lake;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.24252;-116.887;0;0
AIR31024084;2019-1;92315;Big Bear Lake;2-5 Units;4;3;15+;0;3;0;;;;NULL_STREET;34.24533;-116.87642;1;0
AIR31025085;2019-12;92315;Big Bear Lake;Single Owners;4;3.5;15+;0;2;0;;;;NULL_STREET;34.25533;-116.87143;0;0
AIR31056450;2019-10;92252;Joshua Tree;Professionals;4;3;8;4261.639946;31;0.709677419;193.7109066;25.83333333;3.666666667;NULL_STREET;34.16195;-116.31459;1;0
AIR31058298;2019-1;92252;Joshua Tree;2-5 Units;3;2;7;0;3;0;;;;NULL_STREET;34.13341;-116.30844;0;0
AIR31060389;2019-10;92314;Big Bear City;Single Owners;3;2;7;6904.659958;31;1;222.7309664;3;1.24;NULL_STREET;34.25767;-116.85128;0;0
AIR31084278;2019-1;92315;Big Bear Lake;Professionals;3;2;8;3.99000001;3;0.333333333;3.99000001;1;2;NULL_STREET;34.23569;-116.85455;0;0
AIR31084830;2019-1;92252;Joshua Tree;2-5 Units;3;2;6;159.9799957;2;1;79.98999786;1;2;NULL_STREET;34.12921;-116.31663;0;0
AIR31087943;2019-1;92315;Big Bear Lake;Single Owners;3;2.5;8;0;3;0;;;;NULL_STREET;34.24912;-116.87809;1;0
AIR31121936;2019-1;92315;Big Bear Lake;2-5 Units;3;2;8;0;3;0;;;;NULL_STREET;34.23346;-116.86538;0;0
AIR31141479;2019-10;92314;Big Bear City;Professionals;3;2;6;5600.679932;31;1;180.6670946;2.652173913;1.347826087;NULL_STREET;34.24142236;-116.797422;0;0
AIR31169827;2019-10;92252;Joshua Tree;2-5 Units;3;2;6;2254.769989;31;0.225806452;322.1099984;20.25;1.75;NULL_STREET;34.10172;-116.31491;1;0
AIR31174615;2019-10;92284;Yucca Valley;Professionals;3;2.5;6;4308.549988;31;0.516129032;269.2843742;44.71428571;2.285714286;NULL_STREET;34.1171558;-116.3887686;0;0
AIR31174865;2019-1;92252;Joshua Tree;Professionals;3;2;6;0;3;0;;;;NULL_STREET;34.16978561;-116.3151582;0;0
AIR31175820;2019-1;92252;Joshua Tree;Single Owners;3;1;4;0;2;0;;;;NULL_STREET;34.12083;-116.33665;0;0
AIR31191498;2019-1;92284;Yucca Valley;Single Owners;3;2;6;0;3;0;;;;NULL_STREET;34.14625;-116.37464;1;1
AIR31193851;2019-1;92314;Big Bear City;Single Owners;4;2;10;0;1;0;;;;NULL_STREET;34.22898;-116.83953;1;0
